"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"UKW00035047","MANSTON, ENG UK","2024-06-02","0.00",,"55","62",
"UKW00035047","MANSTON, ENG UK","2024-06-03","0.00",,"59","68","49"
"UKW00035047","MANSTON, ENG UK","2024-06-04","0.00",,"62","70",
"UKW00035047","MANSTON, ENG UK","2024-06-05","0.01",,"56","62","49"
"UKW00035047","MANSTON, ENG UK","2024-06-06","0.00",,"55","65","46"
"UKW00035047","MANSTON, ENG UK","2024-06-07","0.00",,"58","69","48"
"UKW00035047","MANSTON, ENG UK","2024-06-08","0.00",,"57","66","50"
"UKW00035047","MANSTON, ENG UK","2024-06-09","0.00",,"56","63","45"
"UKW00035047","MANSTON, ENG UK","2024-06-10","0.10",,"53","59",
"UKW00035047","MANSTON, ENG UK","2024-06-11","0.02",,"52","60","45"
"UKW00035047","MANSTON, ENG UK","2024-06-12","0.00",,"54","61","48"
"UKW00035047","MANSTON, ENG UK","2024-06-13","0.00",,"55","63","47"
"UKW00035047","MANSTON, ENG UK","2024-06-14","0.07",,"58","66","52"
"UKW00035047","MANSTON, ENG UK","2024-06-15","0.09",,"56","65","49"
"UKW00035047","MANSTON, ENG UK","2024-06-16","0.02",,"58","67","51"
"UKW00035047","MANSTON, ENG UK","2024-06-17","0.02",,"60","70","51"
"UKW00035047","MANSTON, ENG UK","2024-06-18","0.00",,"59","66","53"
"UKW00035047","MANSTON, ENG UK","2024-06-19","0.00",,"58","63",
"UKW00035047","MANSTON, ENG UK","2024-06-20","0.00",,"57","64","48"
"UKW00035047","MANSTON, ENG UK","2024-06-21","0.00",,"61","73","48"
"UKW00035047","MANSTON, ENG UK","2024-06-22","0.00",,"62","71","54"
"UKW00035047","MANSTON, ENG UK","2024-06-23","0.08",,"63","72","53"
"UKW00035047","MANSTON, ENG UK","2024-06-24","0.00",,"65","76","56"
"UKW00035047","MANSTON, ENG UK","2024-06-25","0.00",,"66","75","56"
"UKW00035047","MANSTON, ENG UK","2024-06-26","0.00",,"65","76","59"
"UKW00035047","MANSTON, ENG UK","2024-06-27","0.00",,"67","77",
"UKW00035047","MANSTON, ENG UK","2024-06-28","0.00",,"61","69","52"
"UKW00035047","MANSTON, ENG UK","2024-06-29","0.00",,"61","69","52"
"UKW00035047","MANSTON, ENG UK","2024-06-30","0.00",,"60","66","53"
"UKW00035047","MANSTON, ENG UK","2024-07-01","0.02",,"61","69","54"
"UKW00035047","MANSTON, ENG UK","2024-07-02","0.00",,"58","65",
"UKW00035047","MANSTON, ENG UK","2024-07-03","0.15",,"58","67","52"
"UKW00035047","MANSTON, ENG UK","2024-07-04","0.06",,"62","70","57"
"UKW00035047","MANSTON, ENG UK","2024-07-05","0.00",,"61","67","56"
"UKW00035047","MANSTON, ENG UK","2024-07-06","0.33",,"60","64",
"UKW00035047","MANSTON, ENG UK","2024-07-07","0.06",,"57","65","50"
"UKW00035047","MANSTON, ENG UK","2024-07-08","0.08",,"59","66","50"
"UKW00035047","MANSTON, ENG UK","2024-07-09","0.14",,"64","67","59"
"UKW00035047","MANSTON, ENG UK","2024-07-10","0.01",,"63","71",
"UKW00035047","MANSTON, ENG UK","2024-07-11","0.01",,"62","69","54"
"UKW00035047","MANSTON, ENG UK","2024-07-12","0.07",,"59","66",
"UKW00035047","MANSTON, ENG UK","2024-07-13","0.11",,"57","66","52"
"UKW00035047","MANSTON, ENG UK","2024-07-14","0.02",,"61","70","53"
"UKW00035047","MANSTON, ENG UK","2024-07-15","0.01",,"63","71","53"
"UKW00035047","MANSTON, ENG UK","2024-07-16","0.10",,"63","69","58"
"UKW00035047","MANSTON, ENG UK","2024-07-17","0.21",,"63","71","57"
"UKW00035047","MANSTON, ENG UK","2024-07-18","0.00",,"67","78","58"
"UKW00035047","MANSTON, ENG UK","2024-07-19","0.00",,"73","83","64"
"UKW00035047","MANSTON, ENG UK","2024-07-20","0.00",,"72","80","63"
"UKW00035047","MANSTON, ENG UK","2024-07-21","0.00",,"66","76","62"
"UKW00035047","MANSTON, ENG UK","2024-07-22","0.00",,"63","70","55"
"UKW00035047","MANSTON, ENG UK","2024-07-23","0.02",,"65","74",
"UKW00035047","MANSTON, ENG UK","2024-07-24","0.12",,"64","74","56"
"UKW00035047","MANSTON, ENG UK","2024-07-25","0.11",,"62","70","58"
"UKW00035047","MANSTON, ENG UK","2024-07-26","0.08",,"64","73","57"
"UKW00035047","MANSTON, ENG UK","2024-07-27","0.00",,"64","73","55"
"UKW00035047","MANSTON, ENG UK","2024-07-28","0.00",,"64","72","54"
"UKW00035047","MANSTON, ENG UK","2024-07-29","0.00",,"69","78","58"
"UKW00035047","MANSTON, ENG UK","2024-07-30","0.00",,"70","80","60"
"UKW00035047","MANSTON, ENG UK","2024-07-31","0.00",,"68","74","65"
"UKW00035047","MANSTON, ENG UK","2024-08-01","0.02",,"67","73","63"
"UKW00035047","MANSTON, ENG UK","2024-08-02","0.00",,"69","79","59"
"UKW00035047","MANSTON, ENG UK","2024-08-03","0.00",,"67","78",
"UKW00035047","MANSTON, ENG UK","2024-08-04","0.00",,"64","71","56"
"UKW00035047","MANSTON, ENG UK","2024-08-05","0.00",,"66","78","55"
"UKW00035047","MANSTON, ENG UK","2024-08-06","0.00",,"68","79","60"
"UKW00035047","MANSTON, ENG UK","2024-08-07","0.00",,"64","74","56"
"UKW00035047","MANSTON, ENG UK","2024-08-08","0.00",,"65","74","55"
"UKW00035047","MANSTON, ENG UK","2024-08-09","0.02",,"70","78",
"UKW00035047","MANSTON, ENG UK","2024-08-10","0.00",,"67","78","56"
"UKW00035047","MANSTON, ENG UK","2024-08-11","0.00",,"70","78","61"
"UKW00035047","MANSTON, ENG UK","2024-08-13","0.00",,"70","82","62"
"UKW00035047","MANSTON, ENG UK","2024-08-14","0.00",,"67","78","62"
"UKW00035047","MANSTON, ENG UK","2024-08-15","0.00",,"68","76","62"
"UKW00035047","MANSTON, ENG UK","2024-08-16","0.18",,"65","71",
"UKW00035047","MANSTON, ENG UK","2024-08-17","0.01",,"63","72","56"
"UKW00035047","MANSTON, ENG UK","2024-08-18","0.00",,"65","73","58"
"UKW00035047","MANSTON, ENG UK","2024-08-19","0.00",,"64","74","53"
"UKW00035047","MANSTON, ENG UK","2024-08-20","0.00",,"69","78",
"UKW00035047","MANSTON, ENG UK","2024-08-21","0.00",,"61","72","51"
"UKW00035047","MANSTON, ENG UK","2024-08-22","0.00",,"63","68","58"
"UKW00035047","MANSTON, ENG UK","2024-08-23",,,"67","76","61"
"UKW00035047","MANSTON, ENG UK","2024-08-24","0.04",,"60","67","56"
"UKW00035047","MANSTON, ENG UK","2024-08-25","0.73",,"59","69","50"
"UKW00035047","MANSTON, ENG UK","2024-08-26","0.02",,"63","72",
"UKW00035047","MANSTON, ENG UK","2024-08-27","0.00",,"66","76","57"
"UKW00035047","MANSTON, ENG UK","2024-08-28","0.00",,"69","79","60"
"UKW00035047","MANSTON, ENG UK","2024-08-29","0.00",,"65","73","58"
"UKW00035047","MANSTON, ENG UK","2024-08-30","0.00",,"63","71","57"
"UKW00035047","MANSTON, ENG UK","2024-08-31","0.04",,"65","68","62"
"UKW00035047","MANSTON, ENG UK","2024-09-01","0.00",,"68","75","64"
"UKW00035047","MANSTON, ENG UK","2024-09-02","0.00",,"68","77","63"
"UKW00035047","MANSTON, ENG UK","2024-09-03","0.03",,"66","75","61"
"UKW00035047","MANSTON, ENG UK","2024-09-04","0.00",,"63","69","56"
"UKW00035047","MANSTON, ENG UK","2024-09-05","0.07",,"65","67","59"
"UKW00035047","MANSTON, ENG UK","2024-09-06","0.01",,"63","67",
"UKW00035047","MANSTON, ENG UK","2024-09-07","0.00",,"64","72","55"
"UKW00035047","MANSTON, ENG UK","2024-09-08","0.00",,"61","68",
"UKW00035047","MANSTON, ENG UK","2024-09-09","0.22",,"58","62",
"UKW00035047","MANSTON, ENG UK","2024-09-10","0.06",,"57","65","49"
"UKW00035047","MANSTON, ENG UK","2024-09-11","0.11",,"52","61","46"
"UKW00035047","MANSTON, ENG UK","2024-09-12","0.02",,"53","60","46"
"UKW00035047","MANSTON, ENG UK","2024-09-13","0.02",,"53","61",
"UKW00035047","MANSTON, ENG UK","2024-09-14","0.00",,"54","66","43"
"UKW00035047","MANSTON, ENG UK","2024-09-15","0.00",,"58","69","48"
"UKW00035047","MANSTON, ENG UK","2024-09-16","0.04",,"60","66","56"
"UKW00035047","MANSTON, ENG UK","2024-09-17","0.00",,"62","66","58"
"UKW00035047","MANSTON, ENG UK","2024-09-18","0.00",,"64","68","61"
"UKW00035047","MANSTON, ENG UK","2024-09-19","0.00",,"65","71","62"
"UKW00035047","MANSTON, ENG UK","2024-09-20","0.00",,"65","69","62"
"UKW00035047","MANSTON, ENG UK","2024-09-21","0.00",,"66","73","59"
"UKW00035047","MANSTON, ENG UK","2024-09-22","0.00",,"65","70","62"
"UKE00107640","TIREE, UK","2024-01-01","0.27",,,"49","42"
"UKE00107640","TIREE, UK","2024-01-02","0.37",,,"49","41"
"UKE00107640","TIREE, UK","2024-01-03","0.17",,,"49","44"
"UKE00107640","TIREE, UK","2024-01-04","0.08",,,"47","44"
"UKE00107640","TIREE, UK","2024-01-05","0.08",,,"46","43"
"UKE00107640","TIREE, UK","2024-01-06","0.06",,,"44","40"
"UKE00107640","TIREE, UK","2024-01-07","0.00",,,"44","35"
"UKE00107640","TIREE, UK","2024-01-08","0.01",,,"40","31"
"UKE00107640","TIREE, UK","2024-01-09","0.00",,,"40","33"
"UKE00107640","TIREE, UK","2024-01-10","0.00",,,"43","27"
"UKE00107640","TIREE, UK","2024-01-11","0.02",,,"48","30"
"UKE00107640","TIREE, UK","2024-01-12","0.04",,,"46","34"
"UKE00107640","TIREE, UK","2024-01-13","0.02",,,"41","39"
"UKE00107640","TIREE, UK","2024-01-14","0.05",,,"38","38"
"UKE00107640","TIREE, UK","2024-01-15","0.16",,,"42","33"
"UKE00107640","TIREE, UK","2024-01-16","0.03",,,"37","31"
"UKE00107640","TIREE, UK","2024-01-17","0.07",,,"43","28"
"UKE00107640","TIREE, UK","2024-01-18","0.07",,,"47","28"
"UKE00107640","TIREE, UK","2024-01-19","0.18",,,"49","31"
"UKE00107640","TIREE, UK","2024-01-20","0.39",,,"52","41"
"UKE00107640","TIREE, UK","2024-01-21","0.55",,,"47","40"
"UKE00107640","TIREE, UK","2024-01-22","0.18",,,"53","40"
"UKE00107640","TIREE, UK","2024-01-23","0.43",,,"49","40"
"UKE00107640","TIREE, UK","2024-01-24","0.16",,,"51","44"
"UKE00107640","TIREE, UK","2024-01-25","0.56",,,"49","43"
"UKE00107640","TIREE, UK","2024-01-26","0.12",,,"50","37"
"UKE00107640","TIREE, UK","2024-01-27","0.01",,,"52","40"
"UKE00107640","TIREE, UK","2024-01-28","0.06",,,"49","48"
"UKE00107640","TIREE, UK","2024-01-29","0.01",,,"49","37"
"UKE00107640","TIREE, UK","2024-01-30","0.02",,,"51","34"
"UKE00107640","TIREE, UK","2024-01-31","0.49",,,"50","41"
"UKE00107640","TIREE, UK","2024-02-01","0.02",,,"52","42"
"UKE00107640","TIREE, UK","2024-02-02","0.05",,,"48","44"
"UKE00107640","TIREE, UK","2024-02-03","0.17",,,"51","43"
"UKE00107640","TIREE, UK","2024-02-04","0.44",,,"50","43"
"UKE00107640","TIREE, UK","2024-02-05","0.58",,,"45","46"
"UKE00107640","TIREE, UK","2024-02-06","0.02",,,"42","40"
"UKE00107640","TIREE, UK","2024-02-07","0.02",,,"40","32"
"UKE00107640","TIREE, UK","2024-02-08","0.00",,,"43","28"
"UKE00107640","TIREE, UK","2024-02-09","0.06",,,"45","33"
"UKE00107640","TIREE, UK","2024-02-10","0.20",,,"49","39"
"UKE00107640","TIREE, UK","2024-02-11","0.05",,,"46","40"
"UKE00107640","TIREE, UK","2024-02-12","0.17",,,"48","38"
"UKE00107640","TIREE, UK","2024-02-13","0.00",,,"49","36"
"UKE00107640","TIREE, UK","2024-02-14","0.26",,,"51","38"
"UKE00107640","TIREE, UK","2024-02-15","0.07",,,"50","44"
"UKE00107640","TIREE, UK","2024-02-16","0.04",,,"51","42"
"UKE00107640","TIREE, UK","2024-02-17","0.23",,,"53","46"
"UKE00107640","TIREE, UK","2024-02-18","0.14",,,"50","47"
"UKE00107640","TIREE, UK","2024-02-19","0.13",,,"51","44"
"UKE00107640","TIREE, UK","2024-02-20","0.09",,,"51","46"
"UKE00107640","TIREE, UK","2024-02-21","0.16",,,"44","41"
"UKE00107640","TIREE, UK","2024-02-22","0.28",,,"48","37"
"UKE00107640","TIREE, UK","2024-02-23","0.09",,,"46","35"
"UKE00107640","TIREE, UK","2024-02-24","0.00",,,"45","36"
"UKE00107640","TIREE, UK","2024-02-25","0.02",,,"48","33"
"UKE00107640","TIREE, UK","2024-02-26","0.22",,,"49","36"
"UKE00107640","TIREE, UK","2024-02-27","0.08",,,"50","41"
"UKE00107640","TIREE, UK","2024-02-28","0.09",,,"47","41"
"UKE00107640","TIREE, UK","2024-02-29","0.06",,,"45","42"
"UKE00107640","TIREE, UK","2024-03-01","0.09",,,"45","35"
"UKE00107640","TIREE, UK","2024-03-02","0.04",,,"46","38"
"UKE00107640","TIREE, UK","2024-03-03","0.17",,,"48","32"
"UKE00107640","TIREE, UK","2024-03-04","0.00",,,"50","41"
"UKE00107640","TIREE, UK","2024-03-05","0.00",,,"49","43"
"UKE00107640","TIREE, UK","2024-03-06","0.00",,,"51","44"
"UKE00107640","TIREE, UK","2024-03-07","0.00",,,"45","44"
"UKE00107640","TIREE, UK","2024-03-08","0.00",,,"45","42"
"UKE00107640","TIREE, UK","2024-03-09","0.00",,,"47","35"
"UKE00107640","TIREE, UK","2024-03-10","0.08",,,"45","36"
"UKE00107640","TIREE, UK","2024-03-11","0.17",,,"50","43"
"UKE00107640","TIREE, UK","2024-03-12","0.46",,,"50","43"
"UKE00107640","TIREE, UK","2024-03-13","0.01",,,"50","44"
"UKE00107640","TIREE, UK","2024-03-14","0.38",,,"48","43"
"UKE00107640","TIREE, UK","2024-03-15","0.00",,,"49","43"
"UKE00107640","TIREE, UK","2024-03-16","0.37",,,"51","31"
"UKE00107640","TIREE, UK","2024-03-17","0.06",,,"50","43"
"UKE00107640","TIREE, UK","2024-03-18","0.32",,,"51","46"
"UKE00107640","TIREE, UK","2024-03-19","0.01",,,"50","47"
"UKE00107640","TIREE, UK","2024-03-20","0.20",,,"52","40"
"UKE00107640","TIREE, UK","2024-03-21","0.07",,,"48","43"
"UKE00107640","TIREE, UK","2024-03-22","0.16",,,"49","40"
"UKE00107640","TIREE, UK","2024-03-23","0.13",,,"49","39"
"UKE00107640","TIREE, UK","2024-03-24","0.00",,,"49","42"
"UKE00107640","TIREE, UK","2024-03-25","0.00",,,"47","36"
"UKE00107640","TIREE, UK","2024-03-26","0.09",,,"45","38"
"UKE00107640","TIREE, UK","2024-03-27","0.15",,,"50","37"
"UKE00107640","TIREE, UK","2024-03-28","0.11",,,"50","38"
"UKE00107640","TIREE, UK","2024-03-29","0.00",,,"51","35"
"UKE00107640","TIREE, UK","2024-03-30","0.00",,,"58","43"
"UKE00107640","TIREE, UK","2024-03-31","0.00",,,"53","42"
"UKE00107640","TIREE, UK","2024-04-01","0.03",,,"50","35"
"UKE00107640","TIREE, UK","2024-04-02","0.02",,,"51","43"
"UKE00107640","TIREE, UK","2024-04-03","0.20",,,"49","43"
"UKE00107640","TIREE, UK","2024-04-04","0.31",,,"53","40"
"UKE00107640","TIREE, UK","2024-04-05","0.65",,,"54","38"
"UKE00107640","TIREE, UK","2024-04-06","0.00",,,"53","42"
"UKE00107640","TIREE, UK","2024-04-07","0.03",,,"52","47"
"UKE00107640","TIREE, UK","2024-04-08","0.05",,,"51","45"
"UKE00107640","TIREE, UK","2024-04-09","0.08",,,"53","42"
"UKE00107640","TIREE, UK","2024-04-10","0.76",,,"55","38"
"UKE00107640","TIREE, UK","2024-04-11","0.02",,,"54","45"
"UKE00107640","TIREE, UK","2024-04-12","0.06",,,"51","50"
"UKE00107640","TIREE, UK","2024-04-13","0.18",,,"51","48"
"UKE00107640","TIREE, UK","2024-04-14","0.63",,,"51","40"
"UKE00107640","TIREE, UK","2024-04-15","0.07",,,"51","38"
"UKE00107640","TIREE, UK","2024-04-16","0.03",,,"49","42"
"UKE00107640","TIREE, UK","2024-04-17","0.09",,,"51","38"
"UKE00107640","TIREE, UK","2024-04-18","0.13",,,"51","38"
"UKE00107640","TIREE, UK","2024-04-19","0.00",,,"54","45"
"UKE00107640","TIREE, UK","2024-04-20","0.00",,,"56","40"
"UKE00107640","TIREE, UK","2024-04-21","0.00",,,"54","39"
"UKE00107640","TIREE, UK","2024-04-22","0.00",,,"52","47"
"UKE00107640","TIREE, UK","2024-04-23","0.00",,,"51","44"
"UKE00107640","TIREE, UK","2024-04-24","0.00",,,"50","41"
"UKE00107640","TIREE, UK","2024-04-25","0.00",,,"49","41"
"UKE00107640","TIREE, UK","2024-04-26","0.00",,,"51","35"
"UKE00107640","TIREE, UK","2024-04-27","0.00",,,"53","36"
"UKE00107640","TIREE, UK","2024-04-28","0.00",,,"53","38"
"UKE00107640","TIREE, UK","2024-04-29","0.13",,,"51","41"
"UKE00107640","TIREE, UK","2024-04-30","0.28",,,"58","45"
"UKE00107640","TIREE, UK","2024-05-01","0.02",,,"67","47"
"UKE00107640","TIREE, UK","2024-05-02","0.00",,,"63","47"
"UKE00107640","TIREE, UK","2024-05-03","0.00",,,"59","50"
"UKE00107640","TIREE, UK","2024-05-04","0.00",,,"58","50"
"UKE00107640","TIREE, UK","2024-05-05","0.00",,,"54","51"
"UKE00107640","TIREE, UK","2024-05-06","0.00",,,"56","50"
"UKE00107640","TIREE, UK","2024-05-07","0.00",,,"55","47"
"UKE00107640","TIREE, UK","2024-05-08","0.46",,,"56","42"
"UKE00107640","TIREE, UK","2024-05-09","0.02",,,"61","51"
"UKE00107640","TIREE, UK","2024-05-10","0.00",,,"65","50"
"UKE00107640","TIREE, UK","2024-05-11","0.00",,,"62","51"
"UKE00107640","TIREE, UK","2024-05-12","0.19",,,"59","53"
"UKE00107640","TIREE, UK","2024-05-13","0.35",,,"59","48"
"UKE00107640","TIREE, UK","2024-05-14","0.31",,,"67","53"
"UKE00107640","TIREE, UK","2024-05-15","0.01",,,"63","50"
"UKE00107640","TIREE, UK","2024-05-16","0.00",,,"60","54"
"UKE00107640","TIREE, UK","2024-05-17","0.00",,,"56","51"
"UKE00107640","TIREE, UK","2024-05-18","0.00",,,"57","51"
"UKE00107640","TIREE, UK","2024-05-19","0.01",,,"62","49"
"UKE00107640","TIREE, UK","2024-05-20","0.00",,,"63","46"
"UKE00107640","TIREE, UK","2024-05-21","0.00",,,"58","51"
"UKE00107640","TIREE, UK","2024-05-22","0.02",,,"52","45"
"UKE00107640","TIREE, UK","2024-05-23","0.01",,,"56","48"
"UKE00107640","TIREE, UK","2024-05-24","0.01",,,"58","48"
"UKE00107640","TIREE, UK","2024-05-25","0.00",,,"56","51"
"UKE00107640","TIREE, UK","2024-05-26","0.15",,,"58","53"
"UKE00107640","TIREE, UK","2024-05-27","0.02",,,"57","51"
"UKE00107640","TIREE, UK","2024-05-28","0.20",,,"58","51"
"UKE00107640","TIREE, UK","2024-05-29","0.00",,,"59","52"
"UKE00107640","TIREE, UK","2024-05-30","0.00",,,"58","51"
"UKE00107640","TIREE, UK","2024-05-31","0.00",,,"58","47"
"UKE00107640","TIREE, UK","2024-06-01","0.02",,,"57","49"
"UKE00107640","TIREE, UK","2024-06-02","0.01",,,"59","51"
"UKE00107640","TIREE, UK","2024-06-03","0.08",,,"53","49"
"UKE00107640","TIREE, UK","2024-06-04","0.08",,,"54","49"
"UKE00107640","TIREE, UK","2024-06-05","0.07",,,"55","44"
"UKE00107640","TIREE, UK","2024-06-06","0.50",,,"55","44"
"UKE00107640","TIREE, UK","2024-06-07","0.03",,,"55","47"
"UKE00107640","TIREE, UK","2024-06-08","0.06",,,"56","46"
"UKE00107640","TIREE, UK","2024-06-09","0.01",,,"56","47"
"UKE00107640","TIREE, UK","2024-06-10","0.06",,,"54","48"
"UKE00107640","TIREE, UK","2024-06-11","0.00",,,"56","45"
"UKE00107640","TIREE, UK","2024-06-12","0.00",,,"56","47"
"UKE00107640","TIREE, UK","2024-06-13","0.22",,,"58","49"
"UKE00107640","TIREE, UK","2024-06-14","0.00",,,"60","51"
"UKE00107640","TIREE, UK","2024-06-15","0.02",,,"56","42"
"UKE00107640","TIREE, UK","2024-06-16","0.02",,,"57","51"
"UKE00107640","TIREE, UK","2024-06-17","0.02",,,"57","51"
"UKE00107640","TIREE, UK","2024-06-18","0.00",,,"59","49"
"UKE00107640","TIREE, UK","2024-06-19","0.04",,,"59","44"
"UKE00107640","TIREE, UK","2024-06-20","0.13",,,"58","51"
"UKE00107640","TIREE, UK","2024-06-21","0.22",,,"60","54"
"UKE00107640","TIREE, UK","2024-06-22","0.04",,,"61","48"
"UKE00107640","TIREE, UK","2024-06-23","0.02",,,"63","52"
"UKE00107640","TIREE, UK","2024-06-24","0.00",,,"58","55"
"UKE00107640","TIREE, UK","2024-06-25","0.00",,,"60","53"
"UKE00107640","TIREE, UK","2024-06-26","0.11",,,"58","42"
"UKE00107640","TIREE, UK","2024-06-27","0.08",,,"59","54"
"UKE00107640","TIREE, UK","2024-06-28","0.01",,,"57","51"
"UKE00107640","TIREE, UK","2024-06-29","0.02",,,"59","50"
"UKE00107640","TIREE, UK","2024-06-30","0.28",,,,"51"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-01","0.52",,,"49","43"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-02","0.57",,,"47","43"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-03","0.49",,,"48","43"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-04","0.05",,,"45","43"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-05","0.02",,,"44","38"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-06","0.00",,,"40","29"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-07","0.01",,,"40","26"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-08","0.00",,,"40","26"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-09","0.01",,,"44","33"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-10","0.00",,,"45","35"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-11","0.00",,,"41","38"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-12","0.00",,,"46","39"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-13","0.00",,,"41","36"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-14","0.00",,,"37","29"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-15","0.04",,,"40","24"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-16","0.39",,,"36","25"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-17","0.01",,,"38","26"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-18","0.02",,,"43","18"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-19","0.08",,,"48","20"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-20","0.11",,,"56","37"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-21","0.57",,,"48","39"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-22","0.03",,,"56","45"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-23","0.49",,,"49","42"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-24","0.02",,,"54","43"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-25","0.27",,,"47","40"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-26","0.00",,,"48","42"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-27","0.00",,,"52","40"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-28","0.21",,,"52","42"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-29","0.46",,,"47","45"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-30","0.00",,,"50","39"
"UKE00105862","PRESTON MOOR PARK, UK","2024-01-31","0.31",,,"48","36"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-01","0.00",,,"53","38"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-02","0.01",,,"51","37"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-03","0.01",,,"53","48"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-04","0.00",,,"53","44"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-05","0.21",,,"50","48"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-06","0.12",,,"44","47"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-07","0.02",,,"40","30"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-08","0.62",,,"47","34"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-09","0.18",,,"51","35"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-10","0.01",,,"47","38"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-11","0.04",,,"48","37"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-12","0.02",,,"51","37"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-13","0.39",,,"55","41"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-14","0.49",,,"58","42"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-15","0.41",,,"50","51"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-16","0.09",,,"57","46"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-17","0.53",,,"56","47"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-18","0.13",,,"51","49"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-19","0.00",,,"53","47"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-20","0.43",,,"55","43"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-21","0.45",,,"45","42"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-22","0.30",,,"46","44"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-23","0.01",,,"47","39"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-24","0.01",,,"47","30"
"UKE00105862","PRESTON MOOR PARK, UK","2024-02-25","0.00",,,"47","32"
